region,facet,level,variable,cluster_name,value,calculation_method,contributing_countries,regional_weight
APAC,request,0,request_pct,"Help with API development, implementation, integration, and usage",0.7732332759800162,count_based_composition,"AU,ID,IN,JP,KR,MY,PH,PK,SG,TH,TW,VN",0.24621718745787946
APAC,request,0,request_pct,Help with AWS cloud infrastructure development and troubleshooting,0.3068056966355024,count_based_composition,"AU,IN,JP,KR,VN",0.17517060759320432
APAC,request,0,request_pct,Help with Angular application development and troubleshooting,0.34101038578743337,count_based_composition,"AU,IN,PK,TH,VN",0.12426308509954442
APAC,request,0,request_pct,"Help with C++ programming tasks, debugging, and implementation",0.5431290035033893,count_based_composition,"AU,BD,IN,JP,KR,PK,SG,TW,VN",0.20382501083469673
APAC,request,0,request_pct,Help with Docker development workflows and containerization setups,0.3907626609175149,count_based_composition,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_pct,Help with GIS software and geospatial data analysis tasks,0.31924376541802274,count_based_composition,"AU,ID,IN,JP,KR,PK,TH",0.20509510686432472
APAC,request,0,request_pct,"Help with GPU computing, CUDA programming, and hardware acceleration setup",0.25601691577354424,count_based_composition,"AU,IN,JP,KR,SG,TW",0.17973673242135255
APAC,request,0,request_pct,Help with Linux system administration and configuration tasks,0.1886440432015589,count_based_composition,"AU,IN,JP,KR,TW",0.17416386208727064
APAC,request,0,request_pct,"Help with PDF file processing, coding, and document operations",1.2033831547088456,count_based_composition,"AU,BD,ID,IN,JP,KR,LK,NP,NZ,PH,PK,SG,TH,TW,VN",0.254513765767335
APAC,request,0,request_pct,Help with Python data analysis and processing tasks,0.373142063475611,count_based_composition,"AU,ID,IN,JP,KR,TH,TW",0.20552642110785552
APAC,request,0,request_pct,Help with Python environment setup and configuration troubleshooting,0.36692302908435087,count_based_composition,"AU,IN,JP,KR,PK,SG,TH,TW,VN",0.2130536841079364
APAC,request,0,request_pct,"Help with URL routing, redirects, and web development configuration",0.18449802027405213,count_based_composition,"AU,ID,IN,JP,KR,TW",0.19285760201722355
APAC,request,0,request_pct,"Help with Vue.js component development, debugging, and enhancement tasks",0.43429590165633614,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.22597859603066478
APAC,request,0,request_pct,Help with Windows desktop software development and system configuration,0.33064532846866646,count_based_composition,"AU,IN,JP,KR,TH,TW",0.1868326811779026
APAC,request,0,request_pct,Help with comprehensive Java programming development and learning tasks,0.7255540123136881,count_based_composition,"AU,ID,IN,JP,KR,LK,PH,TH,TW,VN",0.22991330168979796
APAC,request,0,request_pct,"Help with database design, architecture, implementation, and management",0.8095109765957006,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,TH,TW,VN",0.24457902278293073
APAC,request,0,request_pct,Help with database migration tasks and resolving migration errors,0.48508468251829434,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,"Help with date calculations, formatting, and datetime programming tasks",0.32546279980928294,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,VN",0.21594224536389028
APAC,request,0,request_pct,Help with digital advertising campaign management and optimization,0.27156450175169466,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH",0.2145041856144258
APAC,request,0,request_pct,Help with embedded systems programming and industrial automation projects,0.3752150749393644,count_based_composition,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_pct,"Help with graph theory, programming, databases, and visualization problems",0.12645369928895706,count_based_composition,"AU,IN,KR",0.1275300831316732
APAC,request,0,request_pct,Help with low-level systems programming and reverse engineering tasks,0.40631024689566536,count_based_composition,"AU,BD,IN,JP,KR,TW,VN",0.18864710407737115
APAC,request,0,request_pct,Help with numerical computations and programming number formatting tasks,0.4415514417794731,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.22597859603066478
APAC,request,0,request_pct,"Help with printer setup, troubleshooting, and print software development",0.0777379298907523,count_based_composition,"AU,ID,IN",0.10963987334291349
APAC,request,0,request_pct,Help with repository hosting platform setup and management tasks,0.4291133729969527,count_based_composition,"AU,IN,JP,KR,PK,TH,VN",0.19744446310707997
APAC,request,0,request_pct,"Help with robotics programming, control systems, and hardware integration",0.35863098322933723,count_based_composition,"AU,IN,JP,KR,LK,TH,TW,VN",0.20181048300974397
APAC,request,0,request_pct,Help with software development workflow and project maintenance tasks,0.29125811065735197,count_based_composition,"AU,ID,IN,JP,KR,TW,VN",0.20390069818993173
APAC,request,0,request_pct,Help with technical color programming and color code implementation,0.16895043429590165,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,"Help with time calculations, duration tracking, and timer programming",0.24357884699102386,count_based_composition,"AU,ID,IN,JP,KR,TW",0.19285760201722355
APAC,request,0,request_pct,Help with video processing programming and technical development tasks,0.3441199029830635,count_based_composition,"AU,ID,IN,JP,KR,PK,TW,VN",0.2135057346131754
APAC,request,0,request_pct,"Help with vocabulary, terminology, synonyms, and word definitions",0.11816165343394348,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Help write and modify specific SQL queries for data retrieval and analysis,0.4011277182362818,count_based_composition,"AU,ID,IN,JP,KR,PH,SG,TH,TW,VN",0.2315514663647467
APAC,request,0,request_pct,"Help write, debug, optimize, and explain SQL queries",0.5680051410684301,count_based_composition,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.22617455370380737
APAC,request,0,request_pct,"Identify objects, people, plants, or items shown in provided images",0.2176662036941064,count_based_composition,"AU,ID,IN,JP,KR,TH,TW",0.20552642110785552
APAC,request,0,request_pct,Implement OAuth authentication and API token management systems,0.4985592570326914,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,Implement specific web application frontend features and UI modifications,0.2684549845560646,count_based_composition,"AU,ID,IN,JP,KR,PH,PK",0.20183536652379383
APAC,request,0,request_pct,Modify and debug statistical analysis code for research projects,0.09328551586890275,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Modify and fix existing HTML files and code structures,0.6478160824229358,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,Optimize slow database queries and improve SQL performance,0.26223595016480444,count_based_composition,"AU,IN,JP,KR,TW,VN",0.18520695825997882
APAC,request,0,request_pct,Provide AI education guidance and create comprehensive learning materials,0.35863098322933723,count_based_composition,"AU,ID,IN,JP,KR,TH,TW",0.20552642110785552
APAC,request,0,request_pct,"Provide JavaScript programming education, explanations, and code analysis",0.5970273015609776,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,Provide TypeScript development assistance and code guidance,0.40734675262754205,count_based_composition,"AU,ID,IN,JP,KR,TH,VN",0.2065331666137892
APAC,request,0,request_pct,Provide advanced statistical analysis and modeling for research projects,0.20626464064346278,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide advice and information about sleep problems and sleep health,0.1865710317378055,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide advice for workplace conflicts and interpersonal challenges,0.315097742490516,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW",0.2149354998579566
APAC,request,0,request_pct,Provide assistance with energy systems and renewable technology analysis,0.25083438711416073,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,"Provide astrological readings, chart analysis, and horoscope content",0.4560625220257468,count_based_composition,"AU,IN,JP,KR,TH,TW,VN",0.1978757773506108
APAC,request,0,request_pct,Provide astronomy and space science information and assistance,0.1534028483177512,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,"Provide automotive information, specifications, and technical assistance",0.1502933311221211,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide aviation industry information and technical guidance,0.09017599867327265,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,"Provide beauty, skincare, and grooming advice with product recommendations",0.43325939592445945,count_based_composition,"AU,ID,IN,JP,KR,TH,TW",0.20552642110785552
APAC,request,0,request_pct,Provide biblical study assistance and theological analysis of scriptures,0.29436762785298204,count_based_composition,"AU,ID,IN,JP,KR,PH",0.19223033010055013
APAC,request,0,request_pct,"Provide book information, recommendations, and reading management tools",0.40631024689566536,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW",0.2149354998579566
APAC,request,0,request_pct,Provide cancer and oncology medical information and research assistance,0.14407429673086092,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide climate science and environmental education assistance,0.16273139990464147,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide comprehensive SEO optimization services for business websites,0.3783245921349945,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.22554728178713399
APAC,request,0,request_pct,Provide comprehensive blockchain and cryptocurrency technology assistance,0.4995957627645681,count_based_composition,"AU,ID,IN,JP,KR,PK,SG,TH,TW,VN",0.2317474240378893
APAC,request,0,request_pct,Provide comprehensive cloud computing guidance and technical expertise,0.47161010800389724,count_based_composition,"AU,IN,JP,KR,SG,TH,TW,VN",0.2034486476846927
APAC,request,0,request_pct,Provide comprehensive construction and engineering project support,0.3223532826136528,count_based_composition,"AU,ID,IN,JP,KR,NP,PH,TH",0.20710030337150878
APAC,request,0,request_pct,Provide comprehensive fashion styling advice and clothing recommendations,0.2580899272372976,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide comprehensive guidance for traditional racket and ball sports,0.10261406745579305,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide comprehensive stock analysis and investment recommendations,0.9535852733265616,count_based_composition,"AU,ID,IN,JP,KR,SG,TH,TW,VN",0.2221423876146456
APAC,request,0,request_pct,Provide comprehensive women's reproductive health information and guidance,0.28814859346172184,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide computational biology and molecular analysis technical assistance,0.12541719355708036,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide computer hardware purchasing advice and component recommendations,0.3472294201786936,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.22597859603066478
APAC,request,0,request_pct,Provide cryptocurrency and financial trading advice and strategies,0.7037873919442774,count_based_composition,"AU,ID,IN,JP,KR,MY,PK,SG,TH,TW,VN",0.23680810870777838
APAC,request,0,request_pct,Provide economics education and concept explanations,0.41563879848255564,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,VN",0.21594224536389028
APAC,request,0,request_pct,Provide educational information about religious topics and practices,0.3741785692074877,count_based_composition,"AU,ID,IN,JP,KR,PH,TH",0.2048991491911821
APAC,request,0,request_pct,Provide enterprise networking technical guidance and education,0.4488069819026099,count_based_composition,"AU,ID,IN,JP,KR,LK,PH,SG,TH,TW,VN",0.2354861720238799
APAC,request,0,request_pct,Provide food safety and storage guidance,0.09950455026016293,count_based_composition,"AU,ID,IN,KR,TH",0.15889264215225807
APAC,request,0,request_pct,Provide gaming assistance and technical support across platforms,0.3472294201786936,count_based_composition,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_pct,Provide general pet care advice and animal behavior information,0.1140156305064367,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide general sports information and develop sports management tools,0.3368643628599266,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide genetics education and analyze hereditary traits and ancestry,0.049752275130081465,count_based_composition,"AU,IN,KR",0.1275300831316732
APAC,request,0,request_pct,Provide geological and earth science technical assistance,0.17102344575965503,count_based_composition,"AU,ID,IN,JP,KR,PH",0.19223033010055013
APAC,request,0,request_pct,Provide guidance and support for neurodevelopmental and learning disorders,0.09224901013702606,count_based_composition,"AU,IN,JP",0.12754356170178352
APAC,request,0,request_pct,Provide guidance on AI coding tools and setup assistance,0.5379464748440058,count_based_composition,"AU,IN,JP,KR,PH,PK,TH,TW,VN",0.21688989252395557
APAC,request,0,request_pct,Provide guidance on immigration applications and citizenship procedures,0.10572358465142312,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide guidance on water systems management and infrastructure projects,0.16169489417276478,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,"Provide household cleaning, repair, and maintenance advice",0.13474574514397064,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide immigration visa and international relocation guidance,0.13992827380335413,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide information about AI service pricing and subscription plans,0.2767470304110782,count_based_composition,"AU,IN,JP,KR,VN",0.17517060759320432
APAC,request,0,request_pct,Provide information about chemical products and substance properties,0.19279006612906568,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide information about countries and geographical regions,0.20108211198407924,count_based_composition,"AU,ID,IN,JP,KR,TH,VN",0.2065331666137892
APAC,request,0,request_pct,Provide information about software versions and version management,0.16273139990464147,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide information and advice about dietary supplements and vitamins,0.23321378967225687,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide information and analysis about political systems and governance,0.45191649909824005,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW,VN",0.22597859603066478
APAC,request,0,request_pct,Provide information and assistance about wildlife biology and zoology,0.1637679056365182,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide information and recommendations about beverages and drinks,0.16998694002777834,count_based_composition,"AU,IN,JP,KR,TH",0.1767963305111281
APAC,request,0,request_pct,Provide interior design and space planning advice for rooms and buildings,0.18138850307842203,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide legal guidance and assistance for active cases and disputes,0.24668836418665396,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,"Provide legal information, analysis, and educational assistance",0.3213167768817761,count_based_composition,"AU,ID,IN,JP,KR,PH,TH",0.2048991491911821
APAC,request,0,request_pct,Provide medical guidance for digestive and urinary symptoms and conditions,0.17413296295528516,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide medical guidance for musculoskeletal injuries and joint pain,0.3005866622442422,count_based_composition,"AU,ID,IN,JP,KR,TH,TW",0.20552642110785552
APAC,request,0,request_pct,Provide military history research and military career assistance,0.1492568253902444,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide mobile app development strategy and high-level technical guidance,0.8395696428201248,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,SG,TH,TW,VN",0.25015189311701264
APAC,request,0,request_pct,"Provide movie recommendations, explanations, and film information",0.191753560397189,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide neuroscience research and brain-related academic assistance,0.2404693297953938,count_based_composition,"AU,ID,IN,JP,KR,TW",0.19285760201722355
APAC,request,0,request_pct,Provide outdoor recreation and nature travel recommendations,0.08913949294139596,count_based_composition,"AU,JP,KR",0.09262473379824032
APAC,request,0,request_pct,Provide parenting advice and child development guidance,0.3264993055411597,count_based_composition,"AU,ID,IN,JP,KR,PH,TH",0.2048991491911821
APAC,request,0,request_pct,Provide personal advice for romantic relationship problems and conflicts,0.42496735006944586,count_based_composition,"AU,ID,IN,JP,KR,PH,SG,TH,TW,VN",0.2315514663647467
APAC,request,0,request_pct,Provide personal medical guidance and symptom evaluation for health concerns,0.23528680113601028,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide personalized weight management plans and diet advice,0.1865710317378055,count_based_composition,"AU,IN,JP,KR,TH",0.1767963305111281
APAC,request,0,request_pct,Provide pet care advice and assistance for dogs and cats,0.1202346648976969,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide plant care advice and botanical information,0.24876137565040735,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide practical electrical systems advice and installation guidance,0.12749020502083375,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide privacy and data protection guidance and technical assistance,0.21455668649847634,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,Provide project management guidance and create project documentation,0.5648956238728,count_based_composition,"AU,ID,IN,JP,KR,LK,NZ,PH,PK,TH,VN",0.23326324476875956
APAC,request,0,request_pct,Provide psychology and personality assessment analysis and education,0.2518708928460374,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,"Provide recipes, cooking advice, and meal planning assistance",0.2684549845560646,count_based_composition,"AU,ID,IN,JP,KR,TH",0.19549007044108102
APAC,request,0,request_pct,"Provide salary research, calculations, and negotiation advice",0.23114077820850348,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide sexual health information and intimate relationship advice,0.17309645722340844,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide software development methodology and architecture guidance,0.5680051410684301,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,Provide sports betting predictions and gambling analysis recommendations,0.13059972221646385,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide startup funding and venture capital guidance,0.19279006612906568,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide strategies and advice for making money and generating income,0.24461535272290055,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide technical agricultural research and crop farming system analysis,0.3596674889612139,count_based_composition,"AU,ID,IN,JP,KR,PH,TH",0.2048991491911821
APAC,request,0,request_pct,Provide technical assistance with electric vehicles and battery systems,0.11608864197019009,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide technical construction engineering and building design assistance,0.12749020502083375,count_based_composition,"AU,ID,IN,JP,KR",0.18282125135044905
APAC,request,0,request_pct,Provide technical consultation on materials science and engineering topics,0.31717075395426936,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,TW",0.2149354998579566
APAC,request,0,request_pct,Provide technical guidance on data engineering and analytics projects,0.4291133729969527,count_based_composition,"AU,ID,IN,JP,KR,TH,TW,VN",0.2165695172805637
APAC,request,0,request_pct,Provide textile care advice and fabric-related assistance,0.062190343912601836,count_based_composition,"AU,IN,JP",0.12754356170178352
APAC,request,0,request_pct,"Provide transportation routing, scheduling, and transit system information",0.28503907626609176,count_based_composition,"AU,ID,IN,JP,KR,SG",0.18839412168453096
APAC,request,0,request_pct,Provide travel destination recommendations and tourist information,0.16480441136839488,count_based_composition,"AU,IN,JP,KR,TW",0.17416386208727064
APAC,request,0,request_pct,Provide vehicle purchasing advice and financial analysis,0.09121250440514936,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Provide web development technical guidance and programming assistance,0.5648956238728,count_based_composition,"AU,ID,IN,JP,KR,MY,PH,PK,TH,TW,VN",0.24064431712379755
APAC,request,0,request_pct,Redesign and improve user interface layouts and visual styling,0.4871576939820477,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,TW,VN",0.23558363245390848
APAC,request,0,request_pct,Refactor and optimize existing code for better structure and performance,0.5027052799601982,count_based_composition,"AU,ID,IN,JP,KR,PK,TH,VN",0.21613820303703288
APAC,request,0,request_pct,Research and compile company lists and business directories,0.191753560397189,count_based_composition,"AU,IN,JP,KR",0.16412751142049614
APAC,request,0,request_pct,Review and improve existing React application code and components,0.8095109765957006,count_based_composition,"AU,BD,ID,IN,JP,KR,LK,NP,PH,PK,TH,VN",0.23512328744398617
APAC,request,0,request_pct,Review and provide feedback on existing written content and documents,0.3793610978668712,count_based_composition,"AU,IN,JP,KR,NZ,PH",0.17731784749308965
APAC,request,0,request_pct,Solve algorithmic programming problems and competitive coding challenges,0.9266361242977673,count_based_composition,"AU,BD,IN,JP,KR,PK,SG,TH,TW,VN",0.21649382992532873
APAC,request,0,request_pct,Solve computational geometry and spatial algorithm programming problems,0.1896805489334356,count_based_composition,"AU,IN,JP,KR,TW",0.17416386208727064
APAC,request,0,request_pct,Troubleshoot Docker container deployment and configuration issues,0.43222289019258275,count_based_composition,"AU,ID,IN,JP,KR,PK,TH,TW,VN",0.22617455370380737
APAC,request,0,request_pct,"Troubleshoot SSH connections, authentication, and remote server access",0.1502933311221211,count_based_composition,"AU,IN,JP,KR,TW",0.17416386208727064
APAC,request,0,request_pct,Troubleshoot and fix database errors and SQL query failures,0.8893219179502063,count_based_composition,"AU,ID,IN,JP,KR,LK,MY,PH,PK,TH,TW,VN",0.24457902278293073
APAC,request,0,request_pct,Write and debug game development scripts and code,0.29436762785298204,count_based_composition,"AU,ID,IN,JP,KR,PH,TH,VN",0.21594224536389028
APAC,request,0,request_pct,Write complete video scripts for YouTube and online video content,0.811583988059454,count_based_composition,"AU,ID,IN,JP,KR,PH,PK,TH,VN",0.22554728178713399
APAC,request,0,request_pct,Build and develop complete Flutter mobile applications with full features,0.6084288646116213,count_based_composition,"BD,ID,IN,JP,KR,LK,MY,NP,PH,PK,TH,VN",0.2207406163231705
APAC,request,0,request_pct,Enhance React component visual design and aesthetics,0.7628682186612492,count_based_composition,"BD,ID,IN,JP,KR,LK,NP,PK,VN",0.19360203381254834
APAC,request,0,request_pct,Fix styling and layout issues in React components,0.9618773191815752,count_based_composition,"BD,ID,IN,JP,KR,LK,NP,PH,PK,TH,VN",0.21567993165328142
APAC,request,0,request_pct,Help customize and modify Flutter UI components and layouts,0.6042828416841145,count_based_composition,"BD,ID,IN,KR,LK,MY,PK,TH,VN",0.17253295510391978
APAC,request,0,request_pct,"Help with Android app development, debugging, and programming tasks",0.6156844047347582,count_based_composition,"BD,ID,IN,JP,KR,MY,PK,TH,TW,VN",0.21523202840038402
APAC,request,0,request_pct,Provide Laravel framework development assistance and troubleshooting,0.3368643628599266,count_based_composition,"BD,ID,IN,JP,PH,PK",0.1492482068317688
APAC,request,0,request_pct,Build complete React applications and websites from scratch,0.4384419245838429,count_based_composition,"ID,IN,JP,KR,PK,VN",0.18402602815569616
APAC,request,0,request_pct,"Convert, implement, or create web components using Tailwind CSS",0.3793610978668712,count_based_composition,"ID,IN,LK,PH,PK,VN",0.12418843455739487
APAC,request,0,request_pct,Create complete HTML web pages and website templates from scratch,0.41356578701880226,count_based_composition,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.21003863165556239
APAC,request,0,request_pct,Debug and fix PHP programming errors and bugs,0.41667530421443233,count_based_composition,"ID,IN,JP,PH,PK,TH,VN",0.16951997627771662
APAC,request,0,request_pct,Debug and fix React Native mobile app development errors,0.48301167105454096,count_based_composition,"ID,IN,KR,PK,VN",0.1474285998668732
APAC,request,0,request_pct,Debug and fix messaging platform bots and chatbots,0.29540413358485873,count_based_composition,"ID,IN,JP,KR,PK,TH,VN",0.19669484724632813
APAC,request,0,request_pct,Debug and fix payment processing and financial system technical issues,0.3917991666493916,count_based_composition,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.21003863165556239
APAC,request,0,request_pct,Design and improve authentication UI components and login pages,0.33064532846866646,count_based_composition,"ID,IN,PH,PK,TH,VN",0.13292254798889366
APAC,request,0,request_pct,Develop and modify React Native mobile applications and components,0.5327639461846224,count_based_composition,"ID,IN,KR,LK,PH,PK,VN",0.16077238427610746
APAC,request,0,request_pct,"Fix Flutter/Dart app bugs, compilation errors, and technical issues",0.7079334148717842,count_based_composition,"ID,IN,JP,KR,LK,MY,NP,PH,PK,TH,VN",0.21730047050577816
APAC,request,0,request_pct,Fix React API integration and backend connectivity issues,0.5524575550902797,count_based_composition,"ID,IN,KR,LK,NP,PH,PK,VN",0.16297353845643414
APAC,request,0,request_pct,Fix mobile and web application UI layout and display issues,0.39698169530877503,count_based_composition,"ID,IN,JP,KR,PH,PK,VN",0.19343510690579724
APAC,request,0,request_pct,Help build and troubleshoot video streaming and camera system applications,0.17102344575965503,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Help design and implement mobile app UI layouts and responsive interfaces,0.47264661373577393,count_based_composition,"ID,IN,JP,KR,LK,PH,PK,TH,VN",0.21003863165556239
APAC,request,0,request_pct,Help develop and deploy full-stack Node.js web applications,0.36692302908435087,count_based_composition,"ID,IN,JP,KR,PK,TH,VN",0.19669484724632813
APAC,request,0,request_pct,Help implement search and filtering functionality in software applications,0.20626464064346278,count_based_composition,"ID,IN,JP,KR,PK,VN",0.18402602815569616
APAC,request,0,request_pct,Help with Python GUI development and framework conversion projects,0.13474574514397064,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Help with general PHP programming tasks and troubleshooting,0.6042828416841145,count_based_composition,"ID,IN,JP,KR,LK,MY,PH,PK,TH,VN",0.21509931632545148
APAC,request,0,request_pct,Help with mobile game development and mobile gaming assistance,0.157548871245258,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Implement and fix scrolling functionality in web and mobile applications,0.1492568253902444,count_based_composition,"ID,IN,JP",0.12679394584103168
APAC,request,0,request_pct,"Implement and optimize carousels, sliders, and card animations",0.21662969796222972,count_based_composition,"ID,IN,KR,PK",0.13638550369416502
APAC,request,0,request_pct,Modify existing React components for enhanced functionality and structure,0.5358734633802524,count_based_composition,"ID,IN,KR,LK,NP,PK,TH,VN",0.16623327879696503
APAC,request,0,request_pct,Modify existing React components to change behavior and functionality,0.4933767283733079,count_based_composition,"ID,IN,JP,KR,NP,PK,TH,VN",0.1988960014266548
APAC,request,0,request_pct,Provide chemistry and materials science education and research assistance,0.12645369928895706,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Provide comprehensive dental and oral healthcare assistance,0.1451108024627376,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Provide comprehensive wedding and marriage planning assistance and content,0.11090611331080662,count_based_composition,"ID,IN,JP,KR",0.16337789555974427
APAC,request,0,request_pct,Compare AI models and explain their differences and capabilities,0.1876075374696822,count_based_composition,"IN,JP,KR,TW",0.15472050629656586
APAC,request,0,request_pct,Debug and develop Flask web applications and fix technical issues,0.16273139990464147,count_based_composition,"IN,KR,PK",0.11769176376421212
APAC,request,0,request_pct,Debug and fix Java/Spring Boot application errors and configuration issues,0.3379008685918033,count_based_composition,"IN,JP,KR,LK,TW,VN",0.16969830812840722
APAC,request,0,request_pct,Debug and optimize computational physics simulation codes,0.078774435622629,count_based_composition,"IN,JP,KR",0.14468415562979137
APAC,request,0,request_pct,Develop web applications with competitive tracking and scoring systems,0.13059972221646385,count_based_composition,"IN,JP,KR,VN",0.15572725180249955
APAC,request,0,request_pct,Help debug and develop Django web applications,0.22181222662161323,count_based_composition,"IN,JP,KR,PK",0.15428919205303507
APAC,request,0,request_pct,Help troubleshoot Node.js and npm installation and configuration errors,0.25083438711416073,count_based_composition,"IN,JP,KR,TW,VN",0.16576360246927405
APAC,request,0,request_pct,"Help with Firebase development, debugging, and integration tasks",0.1544393540496279,count_based_composition,"IN,JP,KR,PH,PK",0.16369827080313615
